sketch_id,sketch_name,season,episode,category,category2,position,normalized_position,emotion,confidence
29,Baby Shower,0,0,party,,75,0.9367088607594937,disgust,0.6349409222602844
29,Baby Shower,0,0,party,,76,0.9493670886075949,neutral,0.9628509879112244
29,Baby Shower,0,0,party,,77,0.9620253164556962,admiration,0.9181345701217652
29,Baby Shower,0,0,party,,78,0.9746835443037974,neutral,0.8101450204849243
29,Baby Shower,0,0,party,,79,0.9873417721518988,curiosity,0.5727289319038391
29,Baby Shower,0,0,party,,80,1.0,curiosity,0.5727289319038391
30,Bozo #2,0,0,office,,1,0.0,neutral,0.9631955623626708
30,Bozo #2,0,0,office,,2,0.018867924528301886,approval,0.6112784147262573
30,Bozo #2,0,0,office,,3,0.03773584905660377,curiosity,0.6554902791976929
30,Bozo #2,0,0,office,,4,0.05660377358490566,excitement,0.4785483479499817
30,Bozo #2,0,0,office,,5,0.07547169811320754,neutral,0.9121425151824952
30,Bozo #2,0,0,office,,6,0.09433962264150944,neutral,0.7369019389152527
30,Bozo #2,0,0,office,,7,0.11320754716981132,disapproval,0.3386778235435486
30,Bozo #2,0,0,office,,8,0.1320754716981132,neutral,0.920103132724762
30,Bozo #2,0,0,office,,9,0.1509433962264151,admiration,0.9388877153396606
30,Bozo #2,0,0,office,,10,0.16981132075471697,curiosity,0.4923205077648163
30,Bozo #2,0,0,office,,11,0.18867924528301888,curiosity,0.6853793859481812
30,Bozo #2,0,0,office,,12,0.20754716981132076,neutral,0.5946123003959656
30,Bozo #2,0,0,office,,13,0.22641509433962265,curiosity,0.668778657913208
30,Bozo #2,0,0,office,,14,0.24528301886792453,amusement,0.9091471433639526
30,Bozo #2,0,0,office,,15,0.2641509433962264,neutral,0.8848388195037842
30,Bozo #2,0,0,office,,16,0.2830188679245283,neutral,0.9655148983001708
30,Bozo #2,0,0,office,,17,0.3018867924528302,curiosity,0.5934133529663086
30,Bozo #2,0,0,office,,18,0.32075471698113206,approval,0.5027547478675842
30,Bozo #2,0,0,office,,19,0.33962264150943394,neutral,0.9300783276557922
30,Bozo #2,0,0,office,,20,0.3584905660377358,curiosity,0.668778657913208
30,Bozo #2,0,0,office,,21,0.37735849056603776,amusement,0.9091471433639526
30,Bozo #2,0,0,office,,22,0.39622641509433965,anger,0.5089964866638184
30,Bozo #2,0,0,office,,23,0.41509433962264153,anger,0.8122088313102722
30,Bozo #2,0,0,office,,24,0.4339622641509434,disapproval,0.5908046960830688
30,Bozo #2,0,0,office,,25,0.4528301886792453,optimism,0.912465274333954
30,Bozo #2,0,0,office,,26,0.4716981132075472,curiosity,0.5261902213096619
30,Bozo #2,0,0,office,,27,0.49056603773584906,neutral,0.4946321547031402
30,Bozo #2,0,0,office,,28,0.5094339622641509,anger,0.6212966442108154
30,Bozo #2,0,0,office,,29,0.5283018867924528,anger,0.8047422170639038
30,Bozo #2,0,0,office,,30,0.5471698113207547,neutral,0.548348069190979
30,Bozo #2,0,0,office,,31,0.5660377358490566,optimism,0.5575167536735535
30,Bozo #2,0,0,office,,32,0.5849056603773585,amusement,0.8929009437561035
30,Bozo #2,0,0,office,,33,0.6037735849056604,anger,0.7486280798912048
30,Bozo #2,0,0,office,,34,0.6226415094339622,neutral,0.5079020857810974
30,Bozo #2,0,0,office,,35,0.6415094339622641,surprise,0.4067966341972351
30,Bozo #2,0,0,office,,36,0.660377358490566,neutral,0.5858960747718811
30,Bozo #2,0,0,office,,37,0.6792452830188679,curiosity,0.5737498998641968
30,Bozo #2,0,0,office,,38,0.6981132075471698,neutral,0.4867148399353027
30,Bozo #2,0,0,office,,39,0.7169811320754716,neutral,0.5158105492591858
30,Bozo #2,0,0,office,,40,0.7358490566037735,neutral,0.9562309980392456
30,Bozo #2,0,0,office,,41,0.7547169811320755,neutral,0.9227457642555236
30,Bozo #2,0,0,office,,42,0.7735849056603774,neutral,0.667057454586029
30,Bozo #2,0,0,office,,43,0.7924528301886793,neutral,0.9657278656959534
30,Bozo #2,0,0,office,,44,0.8113207547169812,neutral,0.9573416709899902
30,Bozo #2,0,0,office,,45,0.8301886792452831,neutral,0.9076127409934998
30,Bozo #2,0,0,office,,46,0.8490566037735849,approval,0.7657787203788757
30,Bozo #2,0,0,office,,47,0.8679245283018868,neutral,0.9658023715019226
30,Bozo #2,0,0,office,,48,0.8867924528301887,neutral,0.4779096245765686
30,Bozo #2,0,0,office,,49,0.9056603773584906,neutral,0.7809527516365051
30,Bozo #2,0,0,office,,50,0.9245283018867925,neutral,0.9687809944152832
30,Bozo #2,0,0,office,,51,0.9433962264150944,neutral,0.9566878080368042
30,Bozo #2,0,0,office,,52,0.9622641509433962,anger,0.7017267346382141
30,Bozo #2,0,0,office,,53,0.9811320754716981,curiosity,0.6000922322273254
30,Bozo #2,0,0,office,,54,1.0,neutral,0.9286578297615052
31,Party House,0,0,party,,1,0.0,neutral,0.6621357202529907
31,Party House,0,0,party,,2,0.011235955056179775,sadness,0.691918134689331
31,Party House,0,0,party,,3,0.02247191011235955,disappointment,0.3830272853374481
31,Party House,0,0,party,,4,0.033707865168539325,neutral,0.3438852727413177
31,Party House,0,0,party,,5,0.0449438202247191,neutral,0.5695542693138123
31,Party House,0,0,party,,6,0.056179775280898875,neutral,0.8787416219711304
31,Party House,0,0,party,,7,0.06741573033707865,neutral,0.7329365611076355
31,Party House,0,0,party,,8,0.07865168539325842,neutral,0.8488839268684387
31,Party House,0,0,party,,9,0.0898876404494382,neutral,0.8928641676902771
31,Party House,0,0,party,,10,0.10112359550561797,neutral,0.8928641676902771
31,Party House,0,0,party,,11,0.11235955056179775,approval,0.6694172620773315
31,Party House,0,0,party,,12,0.12359550561797752,admiration,0.7485091686248779
31,Party House,0,0,party,,13,0.1348314606741573,neutral,0.8116110563278198
31,Party House,0,0,party,,14,0.14606741573033707,neutral,0.4941253066062927
31,Party House,0,0,party,,15,0.15730337078651685,neutral,0.5929002165794373
31,Party House,0,0,party,,16,0.16853932584269662,joy,0.3431579172611236
31,Party House,0,0,party,,17,0.1797752808988764,joy,0.4904255867004394
31,Party House,0,0,party,,18,0.19101123595505617,neutral,0.948395848274231
31,Party House,0,0,party,,19,0.20224719101123595,neutral,0.9699786305427552
31,Party House,0,0,party,,20,0.21348314606741572,neutral,0.5797911882400513
31,Party House,0,0,party,,21,0.2247191011235955,neutral,0.9460362195968628
31,Party House,0,0,party,,22,0.23595505617977527,neutral,0.7307063341140747
31,Party House,0,0,party,,23,0.24719101123595505,neutral,0.9394285082817078
31,Party House,0,0,party,,24,0.25842696629213485,neutral,0.9329315423965454
31,Party House,0,0,party,,25,0.2696629213483146,neutral,0.7405571937561035
31,Party House,0,0,party,,26,0.2808988764044944,neutral,0.8552841544151306
31,Party House,0,0,party,,27,0.29213483146067415,anger,0.7769072651863098
31,Party House,0,0,party,,28,0.30337078651685395,neutral,0.9672511219978333
31,Party House,0,0,party,,29,0.3146067415730337,neutral,0.9004128575325012
31,Party House,0,0,party,,30,0.3258426966292135,joy,0.3445910215377807
31,Party House,0,0,party,,31,0.33707865168539325,neutral,0.3684630990028381
31,Party House,0,0,party,,32,0.34831460674157305,curiosity,0.5722692608833313
31,Party House,0,0,party,,33,0.3595505617977528,neutral,0.9376381635665894
31,Party House,0,0,party,,34,0.3707865168539326,remorse,0.7315810918807983
31,Party House,0,0,party,,35,0.38202247191011235,fear,0.8878440260887146
31,Party House,0,0,party,,36,0.39325842696629215,anger,0.8122088313102722
31,Party House,0,0,party,,37,0.4044943820224719,annoyance,0.402784913778305
31,Party House,0,0,party,,38,0.4157303370786517,curiosity,0.6144623756408691
31,Party House,0,0,party,,39,0.42696629213483145,anger,0.7796759605407715
31,Party House,0,0,party,,40,0.43820224719101125,confusion,0.6108224391937256
31,Party House,0,0,party,,41,0.449438202247191,neutral,0.962786078453064
31,Party House,0,0,party,,42,0.4606741573033708,anger,0.7785684466362
31,Party House,0,0,party,,43,0.47191011235955055,neutral,0.5032451748847961
31,Party House,0,0,party,,44,0.48314606741573035,neutral,0.9422858953475952
31,Party House,0,0,party,,45,0.4943820224719101,neutral,0.9665083289146424
31,Party House,0,0,party,,46,0.5056179775280899,neutral,0.7194991111755371
31,Party House,0,0,party,,47,0.5168539325842697,joy,0.4871811866760254
31,Party House,0,0,party,,48,0.5280898876404494,neutral,0.94765305519104
31,Party House,0,0,party,,49,0.5393258426966292,neutral,0.9614521861076356
31,Party House,0,0,party,,50,0.550561797752809,neutral,0.4128553569316864
31,Party House,0,0,party,,51,0.5617977528089888,love,0.947509229183197
31,Party House,0,0,party,,52,0.5730337078651685,disapproval,0.7165606617927551
31,Party House,0,0,party,,53,0.5842696629213483,caring,0.8743463158607483
31,Party House,0,0,party,,54,0.5955056179775281,neutral,0.772109866142273
31,Party House,0,0,party,,55,0.6067415730337079,sadness,0.5636599063873291
31,Party House,0,0,party,,56,0.6179775280898876,neutral,0.353468507528305
31,Party House,0,0,party,,57,0.6292134831460674,neutral,0.7917898893356323
31,Party House,0,0,party,,58,0.6404494382022472,neutral,0.9482386112213136
31,Party House,0,0,party,,59,0.651685393258427,neutral,0.8832515478134155
31,Party House,0,0,party,,60,0.6629213483146067,disappointment,0.4700492918491363
31,Party House,0,0,party,,61,0.6741573033707865,neutral,0.6455968618392944
31,Party House,0,0,party,,62,0.6853932584269663,neutral,0.6009725332260132
31,Party House,0,0,party,,63,0.6966292134831461,sadness,0.568327009677887
31,Party House,0,0,party,,64,0.7078651685393258,fear,0.8823614120483398
31,Party House,0,0,party,,65,0.7191011235955056,neutral,0.8736618161201477
31,Party House,0,0,party,,66,0.7303370786516854,neutral,0.3013017773628235
31,Party House,0,0,party,,67,0.7415730337078652,neutral,0.9366410970687866
31,Party House,0,0,party,,68,0.7528089887640449,neutral,0.882111132144928
31,Party House,0,0,party,,69,0.7640449438202247,neutral,0.9600284099578856
31,Party House,0,0,party,,70,0.7752808988764045,neutral,0.893415629863739
31,Party House,0,0,party,,71,0.7865168539325843,neutral,0.9320990443229676
31,Party House,0,0,party,,72,0.797752808988764,confusion,0.8582716584205627
31,Party House,0,0,party,,73,0.8089887640449438,neutral,0.4548474550247192
31,Party House,0,0,party,,74,0.8202247191011236,curiosity,0.5520948171615601
31,Party House,0,0,party,,75,0.8314606741573034,annoyance,0.3235321044921875
31,Party House,0,0,party,,76,0.8426966292134831,neutral,0.8793169260025024
31,Party House,0,0,party,,77,0.8539325842696629,neutral,0.9269282817840576
31,Party House,0,0,party,,78,0.8651685393258427,anger,0.8141242861747742
31,Party House,0,0,party,,79,0.8764044943820225,curiosity,0.5459023118019104
31,Party House,0,0,party,,80,0.8876404494382022,neutral,0.8810056447982788
31,Party House,0,0,party,,81,0.898876404494382,curiosity,0.5594475865364075
31,Party House,0,0,party,,82,0.9101123595505618,surprise,0.7756139636039734
31,Party House,0,0,party,,83,0.9213483146067416,neutral,0.5238149762153625
31,Party House,0,0,party,,84,0.9325842696629213,neutral,0.9584288001060486
31,Party House,0,0,party,,85,0.9438202247191011,curiosity,0.6349141001701355
31,Party House,0,0,party,,86,0.9550561797752809,anger,0.7660960555076599
31,Party House,0,0,party,,87,0.9662921348314607,anger,0.7660960555076599
31,Party House,0,0,party,,88,0.9775280898876404,anger,0.7660960555076599
31,Party House,0,0,party,,89,0.9887640449438202,neutral,0.96292644739151
31,Party House,0,0,party,,90,1.0,anger,0.7660960555076599
32,Lunch Meeting,0,0,office,,1,0.0,neutral,0.7320480942726135
32,Lunch Meeting,0,0,office,,2,0.022727272727272728,neutral,0.9210606813430786
32,Lunch Meeting,0,0,office,,3,0.045454545454545456,neutral,0.9217143654823304
32,Lunch Meeting,0,0,office,,4,0.06818181818181818,neutral,0.5771675109863281
32,Lunch Meeting,0,0,office,,5,0.09090909090909091,neutral,0.9210606813430786
32,Lunch Meeting,0,0,office,,6,0.11363636363636363,neutral,0.5529206991195679
32,Lunch Meeting,0,0,office,,7,0.13636363636363635,confusion,0.9092391729354858
32,Lunch Meeting,0,0,office,,8,0.1590909090909091,approval,0.6802976131439209
32,Lunch Meeting,0,0,office,,9,0.18181818181818182,neutral,0.9177398085594176
32,Lunch Meeting,0,0,office,,10,0.20454545454545456,neutral,0.6126447916030884
32,Lunch Meeting,0,0,office,,11,0.22727272727272727,disappointment,0.7461199760437012
32,Lunch Meeting,0,0,office,,12,0.25,curiosity,0.6616230607032776
32,Lunch Meeting,0,0,office,,13,0.2727272727272727,neutral,0.667115330696106
32,Lunch Meeting,0,0,office,,14,0.29545454545454547,neutral,0.4132188856601715
32,Lunch Meeting,0,0,office,,15,0.3181818181818182,neutral,0.9429519176483154
32,Lunch Meeting,0,0,office,,16,0.3409090909090909,neutral,0.6043186783790588
32,Lunch Meeting,0,0,office,,17,0.36363636363636365,disapproval,0.727072536945343
32,Lunch Meeting,0,0,office,,18,0.38636363636363635,neutral,0.736879289150238
32,Lunch Meeting,0,0,office,,19,0.4090909090909091,curiosity,0.5358173847198486
32,Lunch Meeting,0,0,office,,20,0.4318181818181818,neutral,0.5804525017738342
32,Lunch Meeting,0,0,office,,21,0.45454545454545453,neutral,0.8111104369163513
32,Lunch Meeting,0,0,office,,22,0.4772727272727273,approval,0.3307747542858124
32,Lunch Meeting,0,0,office,,23,0.5,neutral,0.9669076204299928
32,Lunch Meeting,0,0,office,,24,0.5227272727272727,neutral,0.9562361836433412
32,Lunch Meeting,0,0,office,,25,0.5454545454545454,neutral,0.5953516960144043
32,Lunch Meeting,0,0,office,,26,0.5681818181818182,neutral,0.9596509337425232
32,Lunch Meeting,0,0,office,,27,0.5909090909090909,neutral,0.9517666697502136
32,Lunch Meeting,0,0,office,,28,0.6136363636363636,neutral,0.7293055653572083
32,Lunch Meeting,0,0,office,,29,0.6363636363636364,sadness,0.3119811713695526
32,Lunch Meeting,0,0,office,,30,0.6590909090909091,anger,0.3793772757053375
32,Lunch Meeting,0,0,office,,31,0.6818181818181818,neutral,0.5371459126472473
32,Lunch Meeting,0,0,office,,32,0.7045454545454546,neutral,0.6377370357513428
32,Lunch Meeting,0,0,office,,33,0.7272727272727273,anger,0.721954882144928
32,Lunch Meeting,0,0,office,,34,0.75,neutral,0.6377370357513428
32,Lunch Meeting,0,0,office,,35,0.7727272727272727,neutral,0.8201398849487305
32,Lunch Meeting,0,0,office,,36,0.7954545454545454,neutral,0.9682249426841736
32,Lunch Meeting,0,0,office,,37,0.8181818181818182,neutral,0.855390191078186
32,Lunch Meeting,0,0,office,,38,0.8409090909090909,neutral,0.6896222233772278
32,Lunch Meeting,0,0,office,,39,0.8636363636363636,neutral,0.8217297196388245
32,Lunch Meeting,0,0,office,,40,0.8863636363636364,neutral,0.8626110553741455
32,Lunch Meeting,0,0,office,,41,0.9090909090909091,fear,0.380368173122406
32,Lunch Meeting,0,0,office,,42,0.9318181818181818,neutral,0.824738085269928
32,Lunch Meeting,0,0,office,,43,0.9545454545454546,disapproval,0.5908690690994263
32,Lunch Meeting,0,0,office,,44,0.9772727272727273,curiosity,0.5527607202529907
32,Lunch Meeting,0,0,office,,45,1.0,neutral,0.1503605991601944
33,Coffin Flop,0,0,commercial,funeral,1,0.0,neutral,0.9671713709831238
33,Coffin Flop,0,0,commercial,funeral,2,0.02857142857142857,neutral,0.9130570888519288
33,Coffin Flop,0,0,commercial,funeral,3,0.05714285714285714,neutral,0.5919164419174194
33,Coffin Flop,0,0,commercial,funeral,4,0.08571428571428572,neutral,0.958463966846466
33,Coffin Flop,0,0,commercial,funeral,5,0.11428571428571428,disapproval,0.7979826927185059
33,Coffin Flop,0,0,commercial,funeral,6,0.14285714285714285,neutral,0.9041515588760376
33,Coffin Flop,0,0,commercial,funeral,7,0.17142857142857143,neutral,0.9292882680892944
33,Coffin Flop,0,0,commercial,funeral,8,0.2,neutral,0.9003850221633911
33,Coffin Flop,0,0,commercial,funeral,9,0.22857142857142856,neutral,0.9301178455352784
33,Coffin Flop,0,0,commercial,funeral,10,0.2571428571428571,neutral,0.967677652835846
33,Coffin Flop,0,0,commercial,funeral,11,0.2857142857142857,neutral,0.9578484892845154
33,Coffin Flop,0,0,commercial,funeral,12,0.3142857142857143,neutral,0.8915213346481323
33,Coffin Flop,0,0,commercial,funeral,13,0.34285714285714286,confusion,0.8908689022064209
33,Coffin Flop,0,0,commercial,funeral,14,0.37142857142857144,neutral,0.944613516330719
33,Coffin Flop,0,0,commercial,funeral,15,0.4,neutral,0.931845247745514
33,Coffin Flop,0,0,commercial,funeral,16,0.42857142857142855,neutral,0.6502132415771484
33,Coffin Flop,0,0,commercial,funeral,17,0.45714285714285713,neutral,0.873942494392395
33,Coffin Flop,0,0,commercial,funeral,18,0.4857142857142857,anger,0.5652555227279663
33,Coffin Flop,0,0,commercial,funeral,19,0.5142857142857142,disapproval,0.3193687796592712
33,Coffin Flop,0,0,commercial,funeral,20,0.5428571428571428,neutral,0.4253057539463043
33,Coffin Flop,0,0,commercial,funeral,21,0.5714285714285714,anger,0.799726665019989
33,Coffin Flop,0,0,commercial,funeral,22,0.6,neutral,0.8538852334022522
33,Coffin Flop,0,0,commercial,funeral,23,0.6285714285714286,disapproval,0.6949288845062256
33,Coffin Flop,0,0,commercial,funeral,24,0.6571428571428571,neutral,0.913646936416626
33,Coffin Flop,0,0,commercial,funeral,25,0.6857142857142857,neutral,0.6850154995918274
33,Coffin Flop,0,0,commercial,funeral,26,0.7142857142857143,neutral,0.9610081911087036
33,Coffin Flop,0,0,commercial,funeral,27,0.7428571428571429,neutral,0.8989968299865723
33,Coffin Flop,0,0,commercial,funeral,28,0.7714285714285715,neutral,0.3139099180698395
33,Coffin Flop,0,0,commercial,funeral,29,0.8,disgust,0.4661946296691894
33,Coffin Flop,0,0,commercial,funeral,30,0.8285714285714286,anger,0.817366361618042
33,Coffin Flop,0,0,commercial,funeral,31,0.8571428571428571,neutral,0.3079310655593872
33,Coffin Flop,0,0,commercial,funeral,32,0.8857142857142857,curiosity,0.5509020090103149
33,Coffin Flop,0,0,commercial,funeral,33,0.9142857142857143,neutral,0.4852250814437866
33,Coffin Flop,0,0,commercial,funeral,34,0.9428571428571428,neutral,0.5058855414390564
33,Coffin Flop,0,0,commercial,funeral,35,0.9714285714285714,neutral,0.9648075699806212
33,Coffin Flop,0,0,commercial,funeral,36,1.0,anger,0.819989800453186
34,Prank Show,0,0,reality tv,,1,0.0,gratitude,0.5376855731010437
34,Prank Show,0,0,reality tv,,2,0.011627906976744186,neutral,0.9397616982460022
34,Prank Show,0,0,reality tv,,3,0.023255813953488372,neutral,0.6005405783653259
34,Prank Show,0,0,reality tv,,4,0.03488372093023256,neutral,0.9462818503379822
34,Prank Show,0,0,reality tv,,5,0.046511627906976744,neutral,0.9409804940223694
34,Prank Show,0,0,reality tv,,6,0.05813953488372093,neutral,0.9622448086738586
34,Prank Show,0,0,reality tv,,7,0.06976744186046512,neutral,0.8962031006813049
34,Prank Show,0,0,reality tv,,8,0.08139534883720931,surprise,0.7826775908470154
34,Prank Show,0,0,reality tv,,9,0.09302325581395349,disappointment,0.3155527710914612
34,Prank Show,0,0,reality tv,,10,0.10465116279069768,surprise,0.7448937892913818
34,Prank Show,0,0,reality tv,,11,0.11627906976744186,neutral,0.7246140837669373
34,Prank Show,0,0,reality tv,,12,0.12790697674418605,neutral,0.925856113433838
34,Prank Show,0,0,reality tv,,13,0.13953488372093023,surprise,0.7826775908470154
34,Prank Show,0,0,reality tv,,14,0.1511627906976744,annoyance,0.5349776744842529
34,Prank Show,0,0,reality tv,,15,0.16279069767441862,joy,0.7080686688423157
34,Prank Show,0,0,reality tv,,16,0.1744186046511628,approval,0.7066349983215332
34,Prank Show,0,0,reality tv,,17,0.18604651162790697,neutral,0.8765241503715515
34,Prank Show,0,0,reality tv,,18,0.19767441860465115,neutral,0.9394877552986144
34,Prank Show,0,0,reality tv,,19,0.20930232558139536,neutral,0.4974215030670166
34,Prank Show,0,0,reality tv,,20,0.22093023255813954,neutral,0.6246814131736755
34,Prank Show,0,0,reality tv,,21,0.23255813953488372,neutral,0.9490203261375428
34,Prank Show,0,0,reality tv,,22,0.2441860465116279,neutral,0.960748255252838
34,Prank Show,0,0,reality tv,,23,0.2558139534883721,neutral,0.5725870132446289
34,Prank Show,0,0,reality tv,,24,0.26744186046511625,neutral,0.7721526622772217
34,Prank Show,0,0,reality tv,,25,0.27906976744186046,anger,0.6922638416290283
34,Prank Show,0,0,reality tv,,26,0.29069767441860467,neutral,0.5953516960144043
34,Prank Show,0,0,reality tv,,27,0.3023255813953488,anger,0.6922638416290283
34,Prank Show,0,0,reality tv,,28,0.313953488372093,sadness,0.421550303697586
34,Prank Show,0,0,reality tv,,29,0.32558139534883723,approval,0.4356477260589599
34,Prank Show,0,0,reality tv,,30,0.3372093023255814,neutral,0.8987531661987305
34,Prank Show,0,0,reality tv,,31,0.3488372093023256,admiration,0.6303768754005432
34,Prank Show,0,0,reality tv,,32,0.36046511627906974,neutral,0.7170352339744568
34,Prank Show,0,0,reality tv,,33,0.37209302325581395,neutral,0.916811227798462
34,Prank Show,0,0,reality tv,,34,0.38372093023255816,disapproval,0.6326951384544373
34,Prank Show,0,0,reality tv,,35,0.3953488372093023,disapproval,0.6788148283958435
34,Prank Show,0,0,reality tv,,36,0.4069767441860465,neutral,0.4871065616607666
34,Prank Show,0,0,reality tv,,37,0.4186046511627907,approval,0.4862488806247711
34,Prank Show,0,0,reality tv,,38,0.43023255813953487,disapproval,0.4929187595844269
34,Prank Show,0,0,reality tv,,39,0.4418604651162791,admiration,0.7521353363990784
34,Prank Show,0,0,reality tv,,40,0.45348837209302323,approval,0.4601487815380096
34,Prank Show,0,0,reality tv,,41,0.46511627906976744,neutral,0.5186410546302795
34,Prank Show,0,0,reality tv,,42,0.47674418604651164,neutral,0.9523855447769164
34,Prank Show,0,0,reality tv,,43,0.4883720930232558,anger,0.6922638416290283
34,Prank Show,0,0,reality tv,,44,0.5,disapproval,0.7788162231445312
34,Prank Show,0,0,reality tv,,45,0.5116279069767442,neutral,0.936798930168152
34,Prank Show,0,0,reality tv,,46,0.5232558139534884,anger,0.768266499042511
34,Prank Show,0,0,reality tv,,47,0.5348837209302325,neutral,0.8406171798706055
34,Prank Show,0,0,reality tv,,48,0.5465116279069767,neutral,0.9550365209579468
34,Prank Show,0,0,reality tv,,49,0.5581395348837209,neutral,0.8406171798706055
34,Prank Show,0,0,reality tv,,50,0.5697674418604651,sadness,0.3274248242378235
34,Prank Show,0,0,reality tv,,51,0.5813953488372093,anger,0.7438832521438599
34,Prank Show,0,0,reality tv,,52,0.5930232558139535,neutral,0.6728061437606812
34,Prank Show,0,0,reality tv,,53,0.6046511627906976,neutral,0.957024872303009
34,Prank Show,0,0,reality tv,,54,0.6162790697674418,neutral,0.9645912051200868
34,Prank Show,0,0,reality tv,,55,0.627906976744186,neutral,0.5079014301300049
34,Prank Show,0,0,reality tv,,56,0.6395348837209303,neutral,0.5744897723197937
34,Prank Show,0,0,reality tv,,57,0.6511627906976745,approval,0.4506653845310211
34,Prank Show,0,0,reality tv,,58,0.6627906976744186,neutral,0.8287264704704285
34,Prank Show,0,0,reality tv,,59,0.6744186046511628,neutral,0.8622819185256958
34,Prank Show,0,0,reality tv,,60,0.686046511627907,anger,0.6087797284126282
34,Prank Show,0,0,reality tv,,61,0.6976744186046512,anger,0.8303391933441162
34,Prank Show,0,0,reality tv,,62,0.7093023255813954,anger,0.5080969333648682
34,Prank Show,0,0,reality tv,,63,0.7209302325581395,curiosity,0.7292693257331848
34,Prank Show,0,0,reality tv,,64,0.7325581395348837,amusement,0.8929895162582397
34,Prank Show,0,0,reality tv,,65,0.7441860465116279,curiosity,0.7027130722999573
34,Prank Show,0,0,reality tv,,66,0.7558139534883721,curiosity,0.2809597551822662
34,Prank Show,0,0,reality tv,,67,0.7674418604651163,neutral,0.7319011092185974
34,Prank Show,0,0,reality tv,,68,0.7790697674418605,excitement,0.2947281301021576
34,Prank Show,0,0,reality tv,,69,0.7906976744186046,anger,0.7736828923225403
34,Prank Show,0,0,reality tv,,70,0.8023255813953488,amusement,0.7190085649490356
34,Prank Show,0,0,reality tv,,71,0.813953488372093,amusement,0.5549192428588867
34,Prank Show,0,0,reality tv,,72,0.8255813953488372,neutral,0.4589859545230865
34,Prank Show,0,0,reality tv,,73,0.8372093023255814,neutral,0.5808706283569336
34,Prank Show,0,0,reality tv,,74,0.8488372093023255,disapproval,0.7241285443305969
34,Prank Show,0,0,reality tv,,75,0.8604651162790697,disapproval,0.3128078281879425
34,Prank Show,0,0,reality tv,,76,0.872093023255814,neutral,0.5953516960144043
34,Prank Show,0,0,reality tv,,77,0.8837209302325582,disapproval,0.4056511521339416
34,Prank Show,0,0,reality tv,,78,0.8953488372093024,neutral,0.3416433334350586
34,Prank Show,0,0,reality tv,,79,0.9069767441860465,confusion,0.8582716584205627
34,Prank Show,0,0,reality tv,,80,0.9186046511627907,neutral,0.5704918503761292
34,Prank Show,0,0,reality tv,,81,0.9302325581395349,neutral,0.5529206991195679
34,Prank Show,0,0,reality tv,,82,0.9418604651162791,approval,0.6112784147262573
34,Prank Show,0,0,reality tv,,83,0.9534883720930233,neutral,0.5504297614097595
34,Prank Show,0,0,reality tv,,84,0.9651162790697675,neutral,0.965482234954834
34,Prank Show,0,0,reality tv,,85,0.9767441860465116,neutral,0.965482234954834
34,Prank Show,0,0,reality tv,,86,0.9883720930232558,curiosity,0.6167741417884827
34,Prank Show,0,0,reality tv,,87,1.0,anger,0.7652474641799927
35,Little Buff Boys,0,0,game show,,1,0.0,excitement,0.5646005868911743
35,Little Buff Boys,0,0,game show,,2,0.009345794392523364,approval,0.7444746494293213
35,Little Buff Boys,0,0,game show,,3,0.018691588785046728,neutral,0.8383975028991699
35,Little Buff Boys,0,0,game show,,4,0.028037383177570093,neutral,0.4033181369304657
35,Little Buff Boys,0,0,game show,,5,0.037383177570093455,neutral,0.9045239686965942
35,Little Buff Boys,0,0,game show,,6,0.04672897196261682,neutral,0.900943636894226
35,Little Buff Boys,0,0,game show,,7,0.056074766355140186,neutral,0.767310380935669
35,Little Buff Boys,0,0,game show,,8,0.06542056074766354,neutral,0.8138440251350403
35,Little Buff Boys,0,0,game show,,9,0.07476635514018691,neutral,0.8971059322357178
35,Little Buff Boys,0,0,game show,,10,0.08411214953271028,neutral,0.9664376378059388
35,Little Buff Boys,0,0,game show,,11,0.09345794392523364,neutral,0.9650747179985046
35,Little Buff Boys,0,0,game show,,12,0.102803738317757,neutral,0.9664376378059388
35,Little Buff Boys,0,0,game show,,13,0.11214953271028037,neutral,0.9650747179985046
35,Little Buff Boys,0,0,game show,,14,0.12149532710280374,neutral,0.963243007659912
35,Little Buff Boys,0,0,game show,,15,0.1308411214953271,neutral,0.9620689153671264
35,Little Buff Boys,0,0,game show,,16,0.14018691588785046,neutral,0.9406474232673644
35,Little Buff Boys,0,0,game show,,17,0.14953271028037382,neutral,0.9562786221504213
35,Little Buff Boys,0,0,game show,,18,0.1588785046728972,neutral,0.8661515712738037
35,Little Buff Boys,0,0,game show,,19,0.16822429906542055,neutral,0.680980384349823
35,Little Buff Boys,0,0,game show,,20,0.17757009345794392,surprise,0.3553534150123596
35,Little Buff Boys,0,0,game show,,21,0.18691588785046728,neutral,0.9599261283874512
35,Little Buff Boys,0,0,game show,,22,0.19626168224299065,admiration,0.8734757900238037
35,Little Buff Boys,0,0,game show,,23,0.205607476635514,neutral,0.8344559669494629
35,Little Buff Boys,0,0,game show,,24,0.21495327102803738,neutral,0.7489151954650879
35,Little Buff Boys,0,0,game show,,25,0.22429906542056074,neutral,0.8984391093254089
35,Little Buff Boys,0,0,game show,,26,0.2336448598130841,neutral,0.5330693125724792
35,Little Buff Boys,0,0,game show,,27,0.24299065420560748,neutral,0.9009479880332948
