sketch_id,sketch_name,slug,season,episode,sentence_index,sentence_text
20,Honk If You’re Horny,honk-if-youre-horny,1,4,51,So you don't have pornos and calendars?
20,Honk If You’re Horny,honk-if-youre-horny,1,4,52,No.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,53,Then you need to take that sticker off your car.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,54,Don't you dare!
20,Honk If You’re Horny,honk-if-youre-horny,1,4,55,Don't you fucking touch it!
20,Honk If You’re Horny,honk-if-youre-horny,1,4,56,Stay away from my car!
20,Honk If You’re Horny,honk-if-youre-horny,1,4,57,It's a classic!
20,Honk If You’re Horny,honk-if-youre-horny,1,4,58,Do not touch me!
20,Honk If You’re Horny,honk-if-youre-horny,1,4,59,Don't touch my ride!
20,Honk If You’re Horny,honk-if-youre-horny,1,4,60,Ohhh!
20,Honk If You’re Horny,honk-if-youre-horny,1,4,61,Shit!
20,Honk If You’re Horny,honk-if-youre-horny,1,4,62,What do we got here?
20,Honk If You’re Horny,honk-if-youre-horny,1,4,63,Shut the fuck up!
20,Honk If You’re Horny,honk-if-youre-horny,1,4,64,You had pornos this whole time?
20,Honk If You’re Horny,honk-if-youre-horny,1,4,65,Shut the fuck up.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,66,Just pick one and go.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,67,I got to go over there and sing a song.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,68,Come on hurry up!
20,Honk If You’re Horny,honk-if-youre-horny,1,4,69,I've seen a lot of these!
20,Honk If You’re Horny,honk-if-youre-horny,1,4,70,Just take Thank you so much.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,71,Seriously this is honestly like I'm sorry.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,72,I just I am sorry.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,73,And now to sing a song the son of the deceased.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,74,Friday night.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,75,I'm thinking that we just might.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,76,Fly away to someplace they don't know who we are.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,77,Now I'm riding shotgun in your car.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,78,We drive through the city like explorers going 65.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,79,Blowing hair flying across your face.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,80,We left on Friday now it's Saturday.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,81,Pressed jeans buttoned u.p Jeans ironed slipping up.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,82,Rad shoes walking slow.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,83,Headphones blaring 3-stacks.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,84,Sunglasses flaring out.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,85,Dick watch hanging low.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,86,Studded belt pole cut.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,87,Three-stacks on the radio.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,88,Friday night.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,89,I'm thinking that we just might.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,90,Run away to someplace we.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,91,We can be who we are.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,92,We can be who we are.
20,Honk If You’re Horny,honk-if-youre-horny,1,4,93,I love you Mom.
21,Brooks Brothers,brooks-brothers,1,5,1,Is everyone okay?
21,Brooks Brothers,brooks-brothers,1,5,2,What happened?
21,Brooks Brothers,brooks-brothers,1,5,3,Did anyone see?
21,Brooks Brothers,brooks-brothers,1,5,4,Someone drove a hot-dog-shaped car through the window!
21,Brooks Brothers,brooks-brothers,1,5,5,The driver's gone.
21,Brooks Brothers,brooks-brothers,1,5,6,Somebody call the cops.
21,Brooks Brothers,brooks-brothers,1,5,7,We need to find that driver.
21,Brooks Brothers,brooks-brothers,1,5,8,They could have killed someone.
21,Brooks Brothers,brooks-brothers,1,5,9,Whose car is this?
21,Brooks Brothers,brooks-brothers,1,5,10,Yeah come on!
21,Brooks Brothers,brooks-brothers,1,5,11,Whoever did this just confess.
21,Brooks Brothers,brooks-brothers,1,5,12,We promise we won't be mad.
21,Brooks Brothers,brooks-brothers,1,5,13,What?
21,Brooks Brothers,brooks-brothers,1,5,14,We'll close our eyes just take your car and get out of here.
21,Brooks Brothers,brooks-brothers,1,5,15,Sir that's clearly your car.
21,Brooks Brothers,brooks-brothers,1,5,16,Wrong!
21,Brooks Brothers,brooks-brothers,1,5,17,Someone call the police!
21,Brooks Brothers,brooks-brothers,1,5,18,Yeah that's one idea.
21,Brooks Brothers,brooks-brothers,1,5,19,Or we could work as a team find out whoever did this and punish him ourselves.
21,Brooks Brothers,brooks-brothers,1,5,20,Maybe take his bare butt out of his costume and spank him.
21,Brooks Brothers,brooks-brothers,1,5,21,Maybe you could do it sir.
21,Brooks Brothers,brooks-brothers,1,5,22,Not gonna happen.
21,Brooks Brothers,brooks-brothers,1,5,23,Okay you.
21,Brooks Brothers,brooks-brothers,1,5,24,No.
21,Brooks Brothers,brooks-brothers,1,5,25,Well one of us is gonna have to do it.
21,Brooks Brothers,brooks-brothers,1,5,26,No one's getting spanked.
21,Brooks Brothers,brooks-brothers,1,5,27,You know what's driving me nuts?
21,Brooks Brothers,brooks-brothers,1,5,28,It could literally be any one of us.
21,Brooks Brothers,brooks-brothers,1,5,29,Ooh-ooh!
21,Brooks Brothers,brooks-brothers,1,5,30,No it couldn't.
21,Brooks Brothers,brooks-brothers,1,5,31,You're dressed like a hot dog.
21,Brooks Brothers,brooks-brothers,1,5,32,So is that guy.
21,Brooks Brothers,brooks-brothers,1,5,33,Oh no.
21,Brooks Brothers,brooks-brothers,1,5,34,Donald might look like a hot dog but you're wearing an actual hot-dog costume.
21,Brooks Brothers,brooks-brothers,1,5,35,You know I don't have to sit here and be insulted like this.
21,Brooks Brothers,brooks-brothers,1,5,36,I'm just gonna take as many suits as I can grab get in that random hot-dog car Ran-dom! and drive back to Wiener Hall.
21,Brooks Brothers,brooks-brothers,1,5,37,Oh my God.
21,Brooks Brothers,brooks-brothers,1,5,38,What happened here?
21,Brooks Brothers,brooks-brothers,1,5,39,Yeah.
21,Brooks Brothers,brooks-brothers,1,5,40,We're all trying to find the guy who did this and give him a spanking.
21,Brooks Brothers,brooks-brothers,1,5,41,It's obviously this guy right?
21,Brooks Brothers,brooks-brothers,1,5,42,Yes.
21,Brooks Brothers,brooks-brothers,1,5,43,I have a name.
21,Brooks Brothers,brooks-brothers,1,5,44,What's your name?
21,Brooks Brothers,brooks-brothers,1,5,45,Perfect.
21,Brooks Brothers,brooks-brothers,1,5,46,We've been sitting here talking all day and you all never bothered to learn my name.
21,Brooks Brothers,brooks-brothers,1,5,47,We're so buried in our phones.
21,Brooks Brothers,brooks-brothers,1,5,48,Instead of giving someone a real smile we send an emoji.
21,Brooks Brothers,brooks-brothers,1,5,49,I mean we don't even look at porn on our computer anymore.
21,Brooks Brothers,brooks-brothers,1,5,50,We look at it on our phone?
21,Brooks Brothers,brooks-brothers,1,5,51,"Pornhub, Xtube, I know these names better than I know my own grandmother's."
21,Brooks Brothers,brooks-brothers,1,5,52,"YouPorn, XXN, RedTube, panty jobs, homegrown Simpsons stuff."
21,Brooks Brothers,brooks-brothers,1,5,53,"All great, but I ask you this."
21,Brooks Brothers,brooks-brothers,1,5,54,If I was a big old guy with a big burly white beard would you still be yelling at me?
21,Brooks Brothers,brooks-brothers,1,5,55,Or would you be spanking my bare butt balls and back?
21,Brooks Brothers,brooks-brothers,1,5,56,Think about that for one second.
21,Brooks Brothers,brooks-brothers,1,5,57,I guess if nobody wants this car I'll take it.
21,Brooks Brothers,brooks-brothers,1,5,58,Let's get him.
21,Brooks Brothers,brooks-brothers,1,5,59,Yeah right you piece of dog shit!
21,Brooks Brothers,brooks-brothers,1,5,60,Stop!
21,Brooks Brothers,brooks-brothers,1,5,61,Hey you!
21,Brooks Brothers,brooks-brothers,1,5,62,You're fucking dog shit!
22,Choking,choking,1,5,1,Hey what's up dude?
22,Choking,choking,1,5,2,Hey what's good man?
22,Choking,choking,1,5,3,How are you?
22,Choking,choking,1,5,4,I'm good.
22,Choking,choking,1,5,5,Oh my God.
22,Choking,choking,1,5,6,Is that Caleb Went?
22,Choking,choking,1,5,7,Yeah
22,Choking,choking,1,5,8,it's kind of nuts right?
22,Choking,choking,1,5,9,He and Dane are buddies.
22,Choking,choking,1,5,10,Dane's friends with Caleb Went?
22,Choking,choking,1,5,11,Mm-hm.
22,Choking,choking,1,5,12,Oh my
22,Choking,choking,1,5,13,Okay!
22,Choking,choking,1,5,14,Dude I am such a big fan of his Angels and Archways clothing.
22,Choking,choking,1,5,15,My belt right now it's a studded leather belt that's from Angels and Archways.
22,Choking,choking,1,5,16,Okay chill out dude.
22,Choking,choking,1,5,17,I'm chill.
22,Choking,choking,1,5,18,I'm just like such a huge fan of his music and his acting.
22,Choking,choking,1,5,19,He's just a dude.
22,Choking,choking,1,5,20,I just hope I don't say or do anything stupid.
22,Choking,choking,1,5,21,You'll be fine.
22,Choking,choking,1,5,22,You're a grown man.
22,Choking,choking,1,5,23,I know
22,Choking,choking,1,5,24,but You'll be fine.
22,Choking,choking,1,5,25,Tim are you all right?
22,Choking,choking,1,5,26,Are you choking?
22,Choking,choking,1,5,27,If you're choking let me know.
22,Choking,choking,1,5,28,I'm gonna hit you with the
22,Choking,choking,1,5,29,Hei-
22,Choking,choking,1,5,30,No what the fuck are you doing?
22,Choking,choking,1,5,31,This is Caleb fucking Went.
22,Choking,choking,1,5,32,Just sit down.
22,Choking,choking,1,5,33,You're gonna die because you're too embarrassed to choke in front of Caleb Went?
22,Choking,choking,1,5,34,Unbelievable.
22,Choking,choking,1,5,35,Poppers are here.
22,Choking,choking,1,5,36,Who wants one?
22,Choking,choking,1,5,37,Poppers!
22,Choking,choking,1,5,38,Yo!
22,Choking,choking,1,5,39,I could save your life right now.
22,Choking,choking,1,5,40,Don't eat.
22,Choking,choking,1,5,41,You can't eat that.
22,Choking,choking,1,5,42,Can you breathe right now?
22,Choking,choking,1,5,43,Chill.
22,Choking,choking,1,5,44,Oh you the man dude.
22,Choking,choking,1,5,45,You're about to die!
22,Choking,choking,1,5,46,Tim.
22,Choking,choking,1,5,47,Hey stop.
22,Choking,choking,1,5,48,The water doesn't stink it's regular water.
22,Choking,choking,1,5,49,Something about it stinks.
22,Choking,choking,1,5,50,Let's get a toast going.
22,Choking,choking,1,5,51,Yeah.
22,Choking,choking,1,5,52,Yes yes.
22,Choking,choking,1,5,53,Caleb to you and yours.
22,Choking,choking,1,5,54,Thank you.
22,Choking,choking,1,5,55,I propose a toast.
22,Choking,choking,1,5,56,To friends.
22,Choking,choking,1,5,57,And friendship in a In a tradition In a tradition.
22,Choking,choking,1,5,58,Cheers!
22,Choking,choking,1,5,59,I'm calling 911.
22,Choking,choking,1,5,60,Put your fucking phone away!
22,Choking,choking,1,5,61,I'm with my friend.
22,Choking,choking,1,5,62,He's choking.
22,Choking,choking,1,5,63,This guy's on the phone.
22,Choking,choking,1,5,64,The Pig in the Blanket.
22,Choking,choking,1,5,65,Yeah okay.
22,Choking,choking,1,5,66,Great.
22,Choking,choking,1,5,67,Thank you.
22,Choking,choking,1,5,68,They're coming.
22,Choking,choking,1,5,69,That doesn't stink you're choking to death.
22,Choking,choking,1,5,70,Oh it stinks.
22,Choking,choking,1,5,71,Tim.
22,Choking,choking,1,5,72,What the heck?
22,Choking,choking,1,5,73,What the hell's going on out there?
22,Choking,choking,1,5,74,What the hell is that that's going on out there?
22,Choking,choking,1,5,75,What the hell is that that's going on out there?
22,Choking,choking,1,5,76,What the I got to check this out to make sure that nobody hit my car the Ferrari.
23,New Printer,new-printer,1,5,1,Whoa is this the new copier?
23,New Printer,new-printer,1,5,2,It sure is Dennis.
23,New Printer,new-printer,1,5,3,They installed it this morning.
23,New Printer,new-printer,1,5,4,Can't believe Corporate actually listened to our request.
23,New Printer,new-printer,1,5,5,Yep I guess Christmas came early this year.
23,New Printer,new-printer,1,5,6,This thing rules.
23,New Printer,new-printer,1,5,7,It collates staples pages.
23,New Printer,new-printer,1,5,8,No more stapling by hand.
23,New Printer,new-printer,1,5,9,Yeah Santa should have wrapped it.
23,New Printer,new-printer,1,5,10,What?
23,New Printer,new-printer,1,5,11,The printer.
23,New Printer,new-printer,1,5,12,Santa should have wrapped it when he gave it early.
23,New Printer,new-printer,1,5,13,Oh This is gonna make our lives so much easier.
23,New Printer,new-printer,1,5,14,I know.
23,New Printer,new-printer,1,5,15,This is so much nicer than the old copier.
23,New Printer,new-printer,1,5,16,Yeah I know.
23,New Printer,new-printer,1,5,17,And Santa and all his elves must have worked so hard on it
23,New Printer,new-printer,1,5,18,and then they gave it to us early.
23,New Printer,new-printer,1,5,19,It's a very nice printer Tracy.
23,New Printer,new-printer,1,5,20,Just make sure no one copies their rear end.
23,New Printer,new-printer,1,5,21,Oh that naughty old elf must be one mean bastard to give us this so early.
23,New Printer,new-printer,1,5,22,What?
23,New Printer,new-printer,1,5,23,Did I stutter Megan?
23,New Printer,new-printer,1,5,24,Santa Claus.
23,New Printer,new-printer,1,5,25,Okay it looks like the printer has gotten everyone a little too excited.
23,New Printer,new-printer,1,5,26,Of course it did.
23,New Printer,new-printer,1,5,27,Santa himself brought this here early with Rudolph and now it's causing a fight.
23,New Printer,new-printer,1,5,28,It was just an expression.
23,New Printer,new-printer,1,5,29,I know that.
23,New Printer,new-printer,1,5,30,I'm not stupid.
23,New Printer,new-printer,1,5,31,I'm smarter than you!
23,New Printer,new-printer,1,5,32,Everyone just go back to work.
23,New Printer,new-printer,1,5,33,Are we even gonna get anything now?
23,New Printer,new-printer,1,5,34,What?
23,New Printer,new-printer,1,5,35,'Cause I didn't ask for that.
23,New Printer,new-printer,1,5,36,Does that count as what I get for Christmas as my gift?
23,New Printer,new-printer,1,5,37,Steve makes one Christmas joke and you all shit yourselves laughing.
23,New Printer,new-printer,1,5,38,It's the talk of the office?
23,New Printer,new-printer,1,5,39,But I make hundreds of on par if not better and everyone ices me?
23,New Printer,new-printer,1,5,40,I'm not popular at all!
23,New Printer,new-printer,1,5,41,Whoa looks like Christmas came early.
23,New Printer,new-printer,1,5,42,Santa brought it early!
23,New Printer,new-printer,1,5,43,I guess he did.
23,New Printer,new-printer,1,5,44,Good one.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,1,And you lay your head in the river.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,2,And He shall set you free.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,3,We're sorry.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,4,Gospel records ain't selling no more.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,5,It's originals the kids want.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,6,The don't want to hear songs they can hear in church.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,7,"Sir, it's not a gospel song, it's a new arrangement."
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,8,It's not about the arrangement kid.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,9,It's just not new.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,10,Sorry.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,11,Thank you for coming in.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,12,It's originals you want?
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,13,"The church bells they were ringing, The clouds were low and brown, The horses they were neighing, The day Robert Palins shot me down, Follow my lead in G."
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,14,"He rode into town on a jet-black mare Spat and hitched her to a tree, He made his way to the town saloon, the day Robert Palins murdered me."
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,15,It was also the night that the skeletons came to life.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,16,They came from under the ground.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,17,And from all over.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,18,They Palins grabbed the preacher's daughter.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,19,He aimed his shooter at my crown.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,20,He cocked that crooked hammer back.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,21,And he brought that hammer down.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,22,Exactly.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,23,The bones are the skeletons' money.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,24,In our world bones equal dollars.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,25,That's why they're coming out tonight.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,26,To get their bones from you.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,27,The skeletons will pull your hair.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,28,Up but not out.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,29,All they want is another chance at life.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,30,They've never seen so much food as this.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,31,Underground there's half as much.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,32,Food as this.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,33,And the worms are their money.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,34,The bones are their dollars.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,35,And The bullet ripped inside my chest.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,36,The clouds they did storm.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,37,My sweet Marie she cried for me.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,38,And then I was no more.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,39,And it was also the night.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,40,That the skeletons came to life.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,41,The bones are their money.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,42,So are the worms.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,43,They pull your hair up but not out.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,44,To turn into a man.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,45,And have another chance at life.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,46,But if they pull it out.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,47,They turn to bones.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,48,Yes!
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,49,What the hell was that man?
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,50,I had a whole song wrote.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,51,What?
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,52,I honestly thought we were just making that up.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,53,What are you talking about?
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,54,They were interested till you started talking about all that skeleton stuff.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,55,Are you kidding me?
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,56,The guy asked for something spooky.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,57,No he didn't.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,58,Yeah he did.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,59,"He said ""Gospel's not selling."
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,60,"Give me something spooky."""
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,61,You talked about how their bones were money like four times.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,62,Yeah that's 'cause I had forgot whether I'd said it or not.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,63,All right sir look we know our song's good.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,64,We got a deal or not?
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,65,Well we were a little more interested in the parts Billy was singing.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,66,Billy as in me or Billy as in him?
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,67,Your name's Billy too?
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,68,No that's why I'm so fucking confused.
24,The Day Robert Palin's Murdered Me,the-day-robert-palins-murdered-me,1,5,69,I meant that Billy.
25,The Babysitter,the-babysitter,1,5,1,Parents' night out.
25,The Babysitter,the-babysitter,1,5,2,I can't wait to see everyone here.
25,The Babysitter,the-babysitter,1,5,3,Yeah.
25,The Babysitter,the-babysitter,1,5,4,Especially Barry.
25,The Babysitter,the-babysitter,1,5,5,We don't hang out as much anymore
25,The Babysitter,the-babysitter,1,5,6,but I really like him.
25,The Babysitter,the-babysitter,1,5,7,Hey we're a little late.
25,The Babysitter,the-babysitter,1,5,8,If anyone asks let's just say the babysitter was late.
25,The Babysitter,the-babysitter,1,5,9,Oh that's a great idea.
25,The Babysitter,the-babysitter,1,5,10,Yeah.
25,The Babysitter,the-babysitter,1,5,11,Hi everyone.
25,The Babysitter,the-babysitter,1,5,12,Sorry we're late.
25,The Babysitter,the-babysitter,1,5,13,Yeah fucking babysitter.
25,The Babysitter,the-babysitter,1,5,14,Absolutely fucked us.
25,The Babysitter,the-babysitter,1,5,15,I fucking hate her.
25,The Babysitter,the-babysitter,1,5,16,Such an idiot.
25,The Babysitter,the-babysitter,1,5,17,It wasn't that bad.
25,The Babysitter,the-babysitter,1,5,18,I hope she had a good excuse.
25,The Babysitter,the-babysitter,1,5,19,She did yeah.
25,The Babysitter,the-babysitter,1,5,20,Alan.
25,The Babysitter,the-babysitter,1,5,21,Oh sorry.
25,The Babysitter,the-babysitter,1,5,22,Yeah.
25,The Babysitter,the-babysitter,1,5,23,Yeah she did.
25,The Babysitter,the-babysitter,1,5,24,Yeah it was just
25,The Babysitter,the-babysitter,1,5,25,It was like a hit-and-run.
25,The Babysitter,the-babysitter,1,5,26,Oh my God.
25,The Babysitter,the-babysitter,1,5,27,Yeah.
25,The Babysitter,the-babysitter,1,5,28,Should we call the cops?
25,The Babysitter,the-babysitter,1,5,29,Yeah
25,The Babysitter,the-babysitter,1,5,30,no we did
25,The Babysitter,the-babysitter,1,5,31,but it's okay 'cause the cops said that like the people she hit are just kind of like nothing so it's fine.
25,The Babysitter,the-babysitter,1,5,32,What do you mean the people were just kind of nothing?
25,The Babysitter,the-babysitter,1,5,33,They're just like not important like they don't matter.
25,The Babysitter,the-babysitter,1,5,34,Like there's like no records of 'em.
25,The Babysitter,the-babysitter,1,5,35,So like they're homeless?
25,The Babysitter,the-babysitter,1,5,36,No they're just like nothing.
25,The Babysitter,the-babysitter,1,5,37,Like they're not even supposed to be around in the area.
25,The Babysitter,the-babysitter,1,5,38,Bottom line is no one's gonna get in trouble nobody should feel sad at all.
25,The Babysitter,the-babysitter,1,5,39,"The cops were just like """
25,The Babysitter,the-babysitter,1,5,40,Oh yeah this is fine.
25,The Babysitter,the-babysitter,1,5,41,"Don't worry about it at all."""
25,The Babysitter,the-babysitter,1,5,42,The cops aren't even gonna like follow up on it because like the people are like already dead.
25,The Babysitter,the-babysitter,1,5,43,Oh my God they're dead?
25,The Babysitter,the-babysitter,1,5,44,Yeah.
25,The Babysitter,the-babysitter,1,5,45,Yeah they're dead.
25,The Babysitter,the-babysitter,1,5,46,Barry can I talk to you for a second?
25,The Babysitter,the-babysitter,1,5,47,Sure.
25,The Babysitter,the-babysitter,1,5,48,If you keep talking about the hit-and-run I'm gonna fucking kill you.
25,The Babysitter,the-babysitter,1,5,49,A hit-and-run is a felony.
25,The Babysitter,the-babysitter,1,5,50,It's not a problem!
25,The Babysitter,the-babysitter,1,5,51,The cops came they said it's fine.
25,The Babysitter,the-babysitter,1,5,52,They're not like real people kinda.
25,The Babysitter,the-babysitter,1,5,53,The cops said that?
25,The Babysitter,the-babysitter,1,5,54,If you keep asking me questions I'm gonna beat the crap out of you.
25,The Babysitter,the-babysitter,1,5,55,What?
25,The Babysitter,the-babysitter,1,5,56,Really?
25,The Babysitter,the-babysitter,1,5,57,No.
25,The Babysitter,the-babysitter,1,5,58,I mean
25,The Babysitter,the-babysitter,1,5,59,yeah.
25,The Babysitter,the-babysitter,1,5,60,I'm gonna beat the crap out of you.
25,The Babysitter,the-babysitter,1,5,61,Because I was asking questions?
25,The Babysitter,the-babysitter,1,5,62,I'm gonna embarrass you at this party Barry.
25,The Babysitter,the-babysitter,1,5,63,What?
25,The Babysitter,the-babysitter,1,5,64,I'm gonna embarrass you Barry.
25,The Babysitter,the-babysitter,1,5,65,It's done.
25,The Babysitter,the-babysitter,1,5,66,Get ready to be embarrassed.
25,The Babysitter,the-babysitter,1,5,67,So we're at the Lions game The Lions?
25,The Babysitter,the-babysitter,1,5,68,Like the animal from the circus?
25,The Babysitter,the-babysitter,1,5,69,They were playing a game?
25,The Babysitter,the-babysitter,1,5,70,I'm just trying to understand here.
25,The Babysitter,the-babysitter,1,5,71,I was talking about the football team.
25,The Babysitter,the-babysitter,1,5,72,Yeah everyone knows what he's talking about.
25,The Babysitter,the-babysitter,1,5,73,My mistake.
25,The Babysitter,the-babysitter,1,5,74,Oh my God!
25,The Babysitter,the-babysitter,1,5,75,Barry just palmed the dip.
25,The Babysitter,the-babysitter,1,5,76,He's trying to steal spinach dip Barry is!
25,The Babysitter,the-babysitter,1,5,77,He pushed my hand in there.
25,The Babysitter,the-babysitter,1,5,78,Oh my God!
25,The Babysitter,the-babysitter,1,5,79,You're gonna tell on me?
25,The Babysitter,the-babysitter,1,5,80,Would you lay off me?
25,The Babysitter,the-babysitter,1,5,81,Hey honey.
25,The Babysitter,the-babysitter,1,5,82,Having fun?
25,The Babysitter,the-babysitter,1,5,83,No your fricking babysitter idea got me in huge trouble.
25,The Babysitter,the-babysitter,1,5,84,Now I have to embarrass Barry.
25,The Babysitter,the-babysitter,1,5,85,What?
25,The Babysitter,the-babysitter,1,5,86,Hold on.
25,The Babysitter,the-babysitter,1,5,87,He's by the china cabinet.
25,The Babysitter,the-babysitter,1,5,88,Oh my God!
25,The Babysitter,the-babysitter,1,5,89,Barry fell into the china cabinet!
25,The Babysitter,the-babysitter,1,5,90,What a klutz!
